Date,MA5,MA20,MA5_to_MA20,Price_to_MA20,Daily_Return,Lag1_Return,Lag2_Return,Volume_Change,Volatility_5d,Target
2024-09-05,223.28419799804686,222.18461074829102,1.0049489802468883,0.9934323154563974,0.0069277078032163875,-0.008618762157690196,-0.027205147556289666,-0.16479851825493497,0.01599525332501331,0
2024-09-06,221.50354614257813,222.56955642700194,0.9952104398214342,0.9847572606643592,-0.007014987012509244,0.0069277078032163875,-0.008618762157690196,0.3224763350939768,0.012387035917458983,1
2024-09-09,219.89758911132813,222.81372680664063,0.9869122170473673,0.9840790782812846,0.00040761674529954384,-0.007014987012509244,0.0069277078032163875,0.38735724758895573,0.01284203757990222,0
2024-09-10,219.36954650878906,222.94176712036133,0.9839768893118905,0.9799521982900812,-0.0036214047785367853,0.00040761674529954384,-0.007014987012509244,-0.23204822863947605,0.006252009611281756,1
2024-09-11,219.72885131835938,223.01074981689453,0.9852836757814151,0.9909983984175414,0.011585090697250333,-0.0036214047785367853,0.00040761674529954384,-0.13575817487546282,0.0075989015607079964,1
2024-09-12,219.8062744140625,223.06286010742187,0.9854005920492946,0.9912564004894681,0.0004940736023295589,0.011585090697250333,-0.0036214047785367853,-0.15994536536352444,0.007004720084996723,0
2024-09-13,220.1397735595703,222.952685546875,0.987383367998439,0.9905441680604616,-0.001212077046253035,0.0004940736023295589,0.011585090697250333,-0.01839511314729969,0.005862885214310051,0
2024-09-16,219.22860412597657,222.46980514526368,0.9854308272658812,0.9651218941650572,-0.027775213662930787,-0.001212077046253035,0.0004940736023295589,0.6144381041488742,0.014458667836150971,1
2024-09-17,218.56954040527344,222.0181900024414,0.984466815096862,0.9691861562081541,0.0021725834761423535,-0.027775213662930787,-0.001212077046253035,-0.2331318420281212,0.014736713794360454,1
2024-09-18,218.1784698486328,221.72935409545897,0.9839855022294547,0.9879068290657169,0.01798978388418493,0.0021725834761423535,-0.027775213662930787,0.3158132923836703,0.016489751098581463,1
2024-09-19,219.38938903808594,221.85193557739257,0.9889000448299106,1.023958087852642,0.03706558714741637,0.01798978388418493,0.0021725834761423535,0.11497473073667375,0.024060521607885278,0
2024-09-20,220.52090454101562,222.0340690612793,0.9931849894628285,1.0201229968632022,-0.002927465514640404,0.03706558714741637,0.01798978388418493,3.7719930579368777,0.024194651763539493,0
2024-09-23,222.53579406738282,222.01570587158204,1.0023425738902527,1.0124730882696371,-0.007581090294898729,-0.002927465514640404,0.03706558714741637,-0.8300928298270459,0.01824631973301508,1
2024-09-24,224.63605346679688,222.0251350402832,1.0117595623848623,1.0164536241938646,0.003974135704396531,-0.007581090294898729,-0.002927465514640404,-0.1955804676245706,0.018086391832097207,0
2024-09-25,225.76360168457032,221.9427520751953,1.0172154736915242,1.01235873712144,-0.004398159573496652,0.003974135704396531,-0.007581090294898729,-0.028638927727689167,0.018292426584107162,1
2024-09-26,225.49561157226563,221.99386825561524,1.0157740542302651,1.0172674360477463,0.0050802033901387045,-0.004398159573496652,0.003974135704396531,-0.13406226142613697,0.005480395776548725,1
2024-09-27,225.41422424316406,221.89461212158204,1.0158616384955463,1.0189302080355696,0.0011867046644595813,0.0050802033901387045,-0.004398159573496652,-0.071259147248524,0.005459463220875816,1
2024-09-30,226.71051025390625,222.09312438964844,1.0207903143194874,1.041303543535786,0.022871940162120685,0.0011867046644595813,0.0050802033901387045,0.6029477458414154,0.010253922615192625,0
2024-10-01,226.48023986816406,222.26384506225585,1.0189702234509945,1.0101818457348628,-0.029141532957444927,0.022871940162120685,0.0011867046644595813,0.16030061292327558,0.018808519650903154,1
2024-10-02,226.56163330078124,222.55813903808593,1.0179885322549818,1.0113880909503286,0.002519743152971543,-0.029141532957444927,0.022871940162120685,-0.48043612230386346,0.01873935239864308,0
2024-10-03,226.19439086914062,222.72141647338867,1.0155933562687578,1.005699966205409,-0.004894563816223663,0.002519743152971543,-0.029141532957444927,0.0353886486256334,0.018661090765725568,1
2024-10-04,225.99786682128905,223.01819229125977,1.013360679231665,1.0093907619776727,0.005007265589783927,-0.004894563816223663,0.002519743152971543,0.09402188919111043,0.018875164834778618,0
2024-10-07,223.75269775390626,223.05690155029296,1.0031193663983378,0.9864770404127041,-0.022530916310902316,0.005007265589783927,-0.004894563816223663,0.060687177642159584,0.01525831983660345,1
2024-10-08,223.66534729003905,223.33779525756836,1.0014666215903714,1.0033686804660413,0.01840405115607391,-0.022530916310902316,0.005007265589783927,-0.19363681927027698,0.01501068952109786,1
2024-10-09,224.213232421875,223.67923431396486,1.0023873387690545,1.0185660628047986,0.01669831591671289,0.01840405115607391,-0.022530916310902316,0.05447690680160844,0.016897018684873456,0
2024-10-10,224.88220825195313,223.99039993286132,1.0039814577739006,1.0149354625869673,-0.002178257170570963,0.01669831591671289,0.01840405115607391,-0.1609831175519706,0.016640070069028144,0
2024-10-11,225.03109130859374,224.24102172851562,1.0035233052988612,1.0072060704771566,-0.006505274729390553,-0.002178257170570963,0.01669831591671289,0.1268721060194795,0.017096968036827673,1
2024-10-14,226.93879089355468,224.9844482421875,1.008686567745622,1.0204216860475273,0.016479865670019356,-0.006505274729390553,-0.002178257170570963,0.25576525857074484,0.011917765339156816,1
2024-10-15,228.5427734375,225.831103515625,1.0120075130469677,1.027803779161219,0.01102475193892749,0.016479865670019356,-0.006505274729390553,0.6235704739720325,0.010801651580980285,0
2024-10-16,228.9874481201172,226.38147888183593,1.0115114065477127,1.0162291172217974,-0.008851883418964479,0.01102475193892749,0.016479865670019356,-0.47364535747489633,0.011165497891113344,1
2024-10-17,229.60482482910157,226.54425888061525,1.013509792583617,1.0171199431597555,0.0015962815732715185,-0.008851883418964479,0.01102475193892749,-0.031934558215138686,0.010938185390234298,1
2024-10-18,231.0837371826172,226.88172988891603,1.0185206948825651,1.0280752011928933,0.012276553423913095,0.0015962815732715185,-0.008851883418964479,0.40727954949111655,0.0101632464857597,1
2024-10-21,232.11203002929688,227.378507232666,1.0208178110334205,1.0322896262265693,0.00629789847412443,0.012276553423913095,0.0015962815732715185,-0.21918309768153088,0.008558315976444868,0
2024-10-22,232.5110321044922,227.79984817504882,1.020681242622353,1.0276787886249619,-0.0026218514753091338,0.00629789847412443,0.012276553423913095,0.07149733136576142,0.008109065796894627,0
2024-10-23,232.3085479736328,228.01771545410156,1.0188179787302314,1.0044966432937579,-0.021622949868696506,-0.0026218514753091338,0.00629789847412443,0.3459865213429232,0.012884407867634166,0
2024-10-24,231.99490051269532,228.16908111572266,1.0167674751472233,1.003003760597443,-0.0008233534729275016,-0.021622949868696506,-0.0026218514753091338,-0.4050241933941515,0.012816470172837385,1
2024-10-25,231.28224487304686,228.3487350463867,1.0128466217518755,1.0058658825398707,0.0036431692992595632,-0.0008233534729275016,-0.021622949868696506,0.2472813770713127,0.010980373768375884,1
2024-10-28,230.6708221435547,228.36858520507812,1.0100812330925864,1.0144274458225777,0.00859930407844467,0.0036431692992595632,-0.0008233534729275016,-0.0699752334268845,0.011504619392059776,1
2024-10-29,230.2360809326172,228.73880844116212,1.00654577376554,1.0139572184859744,0.001156874226483584,0.00859930407844467,0.0036431692992595632,-0.018563420169534273,0.011623461849800202,0
2024-10-30,230.1050598144531,228.90357208251953,1.0052488815312173,0.9977473139300872,-0.01527797569634537,0.001156874226483584,0.00859930407844467,0.32904069209310727,0.008960934418301677,0
2024-10-31,229.17999267578125,228.9154815673828,1.0011554968086358,0.9795279427257526,-0.018209428065136146,-0.01527797569634537,0.001156874226483584,0.367513686800125,0.011967172629262682,0
2024-11-01,227.49264221191407,228.72242889404296,0.9946232352984561,0.967336044194673,-0.013279547527441093,-0.018209428065136146,-0.01527797569634537,0.014084178834583128,0.011647672724690101,0
2024-11-04,225.23159790039062,228.73831024169922,0.9846693265434934,0.9633634995608814,-0.004037535340675413,-0.013279547527441093,-0.018209428065136146,-0.311477142686441,0.008154893630639572,1
2024-11-05,223.2028076171875,228.62317352294923,0.9762912664440919,0.9701003233100436,0.0064861480448801245,-0.004037535340675413,-0.013279547527441093,-0.37453303518784276,0.010085818948856127,0
2024-11-06,221.7377960205078,228.28471298217772,0.9713212642399711,0.9683647377132781,-0.003266859579526993,0.0064861480448801245,-0.004037535340675413,0.9408956540608224,0.009594562364622439,1
2024-11-07,222.0494598388672,228.20729446411133,0.9730164864374546,0.989396199362411,0.021372036288196172,-0.003266859579526993,0.0064861480448801245,-0.22769702223745492,0.01314887426964412,0
